"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
52,2,1,2,NA,NA,NA,2,1996,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,3.6e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,0,NA,100,6.03e+08,NA,34635000,NA,NA,"Paraguay"
51,3,1,1,2,1,2,2,1987,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,3e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,NA,100,4.5e+08,NA,6e+06,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2007,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,2,2,6e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3,100,9.5e+07,NA,5e+06,NA,NA,"Paraguay"
72,3,1,2,NA,NA,NA,5,2002,2,NA,1,5,0,1,1,1,2,NA,NA,NA,NA,1,1,6,9.6e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,1,4,100,2.4e+08,NA,4200000,NA,NA,"Paraguay"
15,1,2,1,4,1,2,4,1992,1,7,1,2,-9,-9,2,NA,2,NA,1,2,1,1,1,1,7e+09,NA,NA,95,60,1,8e+08,1,90,-9,20,8,12,-9,-9,-9,20,-9,80,-9,-9,2e+08,-9,-9,"Paraguay"
52,2,0,2,NA,NA,NA,5,1960,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,8e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,100,2e+07,NA,1e+06,NA,NA,"Paraguay"
52,2,3,2,NA,NA,NA,2,1952,1,30,1,1,1,0,1,80,2,NA,NA,NA,NA,1,1,2,1.6e+11,NA,NA,NA,NA,1,2.8e+08,1,100,0,400,NA,NA,NA,NA,NA,0,NA,100,1.179e+10,NA,4.58e+08,NA,NA,"Paraguay"
72,3,1,2,NA,NA,NA,5,1992,2,NA,1,3,0,0,1,1,2,NA,NA,NA,NA,1,1,6,4.8e+08,NA,NA,NA,NA,1,1.8e+07,1,100,2.2e+07,8,NA,NA,NA,NA,NA,0,NA,100,3.84e+08,NA,14400000,NA,NA,"Paraguay"
72,3,2,2,NA,NA,NA,2,1985,2,NA,1,2,0,1,2,NA,2,NA,NA,NA,NA,2,1,6,6.5e+09,NA,NA,NA,NA,1,2e+08,1,100,-9,40,NA,NA,NA,NA,NA,2,6,100,1.5e+09,NA,3.6e+07,NA,NA,"Paraguay"
15,1,3,2,NA,NA,NA,2,1983,2,NA,1,0,NA,NA,1,100,2,NA,2,NA,NA,1,1,1,-9,NA,NA,-9,48,2,NA,NA,NA,NA,387,100,287,10,6,84,20,2,75,-9,-9,-9,-9,-9,"Paraguay"
24,1,3,2,NA,NA,NA,5,1983,1,-9,1,1,0,30,2,NA,2,NA,2,NA,NA,1,1,1,6.4676e+10,0,0,40,70,1,2e+09,1,75,1e+09,340,120,220,15,20,85,0,NA,60,1.3e+10,1.2e+10,3e+08,3.9237e+10,9682520000,"Paraguay"
15,1,3,2,NA,NA,NA,2,1928,2,NA,1,4,3,0,1,-9,2,NA,2,NA,NA,1,1,1,1.3e+11,NA,NA,70,40,1,7.9e+07,1,7,0,219,87,132,80,7,0,0,NA,100,8.2e+09,1.04e+11,1.4e+08,1.3e+11,3.885e+12,"Paraguay"
24,1,3,1,3,1,2,2,1988,-9,NA,1,0,NA,NA,1,-9,2,NA,2,NA,NA,1,1,1,1.139e+11,NA,NA,100,72,2,NA,NA,NA,NA,182,160,22,10,50,-9,0,NA,100,-9,-9,-9,-9,-9,"Paraguay"
24,1,3,2,NA,NA,NA,3,1977,2,NA,1,0,NA,NA,1,40,2,NA,2,NA,NA,1,1,1,-9,0,0,100,50,1,-9,NA,NA,-9,200,150,50,90,40,20,0,NA,70,-9,-9,-9,-9,-9,"Paraguay"
51,3,3,2,NA,NA,NA,2,1974,2,NA,1,6,0,30,1,6,2,NA,NA,NA,NA,1,1,3,9e+10,NA,NA,NA,NA,1,832500000,1,50,0,200,NA,NA,NA,NA,NA,70,2,100,1.5e+10,NA,5e+08,NA,NA,"Paraguay"
45,3,3,2,NA,NA,NA,2,1987,2,NA,1,0,NA,NA,1,95,2,NA,NA,NA,NA,1,1,4,1.74e+11,NA,NA,NA,NA,1,1.68e+10,1,10,0,540,NA,NA,NA,NA,NA,0,NA,90,2.8e+09,NA,5.6e+08,NA,NA,"Paraguay"
21,1,3,2,NA,NA,NA,2,1979,1,-9,2,NA,NA,NA,1,0,2,NA,2,NA,NA,1,1,1,-9,NA,NA,70,120,1,-9,NA,NA,-9,300,280,20,200,40,40,0,NA,-9,-9,-9,-9,-9,-9,"Paraguay"
15,1,3,1,190,1,2,5,1973,1,30,1,5,1,0,1,20,2,NA,2,NA,NA,1,1,1,-9,NA,NA,60,84,1,-9,NA,NA,115500000,180,30,150,7,7,16,0,NA,-9,-9,-9,-9,-9,5.5e+09,"Paraguay"
15,1,1,2,NA,NA,NA,5,1986,2,NA,1,15,4,0,2,NA,2,NA,1,5,24,1,1,1,2e+09,NA,NA,30,112,2,NA,NA,NA,NA,17,11,6,4,7,-9,-9,NA,1,6e+08,8e+08,8.4e+07,1.8e+09,5e+09,"Paraguay"
20,1,1,2,NA,NA,NA,2,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,5e+09,0,0,60,48,2,NA,NA,NA,NA,17,12,5,5,3,4,17,1,95,8.7e+08,1.5e+09,9e+07,2.54e+09,5e+09,"Paraguay"
52,2,2,2,NA,NA,NA,5,1979,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,4e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,30,12,30,1.2e+09,NA,1e+08,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,2,1981,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,3,6e+09,NA,NA,NA,NA,1,229500000,1,99,229500000,45,NA,NA,NA,NA,NA,0,NA,99,1.5e+09,NA,5e+07,NA,NA,"Paraguay"
24,1,2,2,NA,NA,NA,2,1963,2,NA,1,0,NA,NA,1,40,2,NA,2,NA,NA,1,1,1,-9,0,20,-9,60,1,-9,NA,NA,-9,80,70,10,20,50,0,0,NA,70,-9,-9,-9,-9,-9,"Paraguay"
50,3,2,2,NA,NA,NA,1,1969,2,NA,1,5,0,25,2,NA,2,NA,NA,NA,NA,1,1,6,2.4e+09,NA,NA,NA,NA,1,7.5e+07,2,NA,0,42,NA,NA,NA,NA,NA,0,NA,98,7e+08,NA,3e+07,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,5,1992,2,NA,1,1,1,30,2,NA,2,NA,NA,NA,NA,2,2,2,2e+09,NA,NA,NA,NA,1,1e+08,1,50,-9,5,NA,NA,NA,NA,NA,3,1,100,2e+07,NA,2e+07,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,2,1999,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,3.2e+09,NA,NA,NA,NA,1,3.5e+08,1,80,-9,20,NA,NA,NA,NA,NA,6,3,60,6e+08,NA,2e+07,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,5,2014,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
52,2,2,2,NA,NA,NA,1,1977,1,-9,1,-9,NA,NA,1,-9,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,1,0,NA,NA,2e+09,60,NA,NA,NA,NA,NA,0,NA,30,-9,NA,-9,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,1990,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,3e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,100,1.8e+08,NA,8500000,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,5,2012,2,NA,1,1,0,40,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
45,3,2,2,NA,NA,NA,2,1979,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,4,2.2e+10,NA,NA,NA,NA,1,6e+07,2,NA,5e+08,20,NA,NA,NA,NA,NA,100,-9,100,-9,NA,1.2e+07,NA,NA,"Paraguay"
15,1,2,2,NA,NA,NA,5,2007,2,NA,1,2,2,0,1,-9,2,NA,2,NA,NA,1,1,1,-9,NA,NA,100,90,2,NA,NA,NA,NA,20,10,10,5,5,0,0,NA,-9,-9,-9,-9,-9,-9,"Paraguay"
52,2,2,2,NA,NA,NA,2,1978,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,5,6,100,1.2e+09,NA,1.5e+07,NA,NA,"Paraguay"
15,1,3,2,NA,NA,NA,1,1967,2,NA,2,NA,NA,NA,1,70,2,NA,2,NA,NA,1,1,1,5.3e+11,NA,NA,90,12,1,2.65e+10,2,NA,0,600,400,200,-9,-9,-9,0,NA,90,2e+10,2e+11,-9,-9,-9,"Paraguay"
51,3,2,2,NA,NA,NA,2,1979,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1e+09,NA,NA,NA,NA,1,7e+08,1,80,0,55,NA,NA,NA,NA,NA,30,1,60,-9,NA,1.8e+07,NA,NA,"Paraguay"
18,1,3,2,NA,NA,NA,2,1960,2,NA,1,0,NA,NA,1,1,2,NA,2,NA,NA,1,1,1,5e+10,NA,NA,90,48,1,2.4e+09,1,100,5e+08,380,230,150,100,20,-9,0,NA,70,1.8e+10,7.9e+09,5e+08,3.4e+10,3e+10,"Paraguay"
51,3,3,2,NA,NA,NA,2,1961,2,NA,1,1,0,45,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,15,3,100,-9,NA,-9,NA,NA,"Paraguay"
25,1,2,2,NA,NA,NA,5,1997,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,317514400,NA,NA,90,168,2,NA,NA,NA,NA,25,20,5,15,5,0,0,NA,90,8e+07,4.2e+07,1.4e+07,3.17e+08,-9,"Paraguay"
25,1,2,2,NA,NA,NA,2,1993,1,8,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,9e+09,NA,NA,50,78,1,1.5e+09,1,30,5e+08,22,16,6,8,6,2,0,NA,90,1.5e+09,6.5e+09,1.2e+08,8.4e+09,2e+09,"Paraguay"
15,1,3,1,3,1,2,2,2001,2,NA,1,4,0,10,1,-9,2,NA,2,NA,NA,1,1,1,3.4578e+11,NA,NA,50,70,1,2.232e+09,1,20,167400000,518,220,298,30,50,140,0,NA,70,7.052e+09,2.24757e+11,5.5e+08,-9,-9,"Paraguay"
18,1,2,2,NA,NA,NA,4,1995,2,NA,1,1,0,30,2,NA,2,NA,2,NA,NA,1,1,1,1.3e+10,NA,NA,90,40,1,5.5e+08,1,15,0,68,50,18,5,25,20,5,6,40,6e+09,4e+09,2e+08,1.25e+10,4.5e+09,"Paraguay"
21,1,2,2,NA,NA,NA,5,1979,1,30,1,2,0,3,2,NA,1,-5,2,NA,NA,1,1,1,4.2e+09,NA,NA,90,50,1,4e+08,1,30,0,35,28,7,10,12,6,5,3,80,1.1e+09,2e+09,9e+07,3.69e+09,1.4e+10,"Paraguay"
45,3,2,2,NA,NA,NA,2,1997,2,NA,1,1,3,0,2,NA,2,NA,NA,NA,NA,1,1,4,8e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,50,8e+08,NA,-9,NA,NA,"Paraguay"
52,2,2,2,NA,NA,NA,5,2000,2,NA,1,1,0,45,2,NA,1,15,NA,NA,NA,1,1,2,3e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,80,4e+08,NA,8e+06,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,5,1996,2,NA,1,1,3,0,2,NA,2,NA,NA,NA,NA,1,1,2,1.2e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,3,12,99,1.3e+09,NA,4800000,NA,NA,"Paraguay"
25,1,1,2,NA,NA,NA,3,1976,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,70,48,1,2e+07,1,100,-9,5,5,0,3,2,0,0,NA,10,-9,-9,-9,-9,-9,"Paraguay"
26,1,3,2,NA,NA,NA,2,1957,2,NA,1,1,4,0,2,NA,2,NA,2,NA,NA,1,1,1,7.8e+09,NA,NA,65,42,2,NA,NA,NA,NA,120,58,62,5,8,45,20,12,-9,4e+09,9e+08,1.4e+08,7e+09,-9,"Paraguay"
22,1,1,2,NA,NA,NA,2,1985,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1.85e+09,NA,NA,90,40,2,NA,NA,NA,NA,17,13,4,4,9,0,0,NA,90,545997951,708384607,15116673,1831568637,-9,"Paraguay"
55,3,3,2,NA,NA,NA,2,1995,1,5,1,1,-9,-9,1,5,1,7,NA,NA,NA,1,1,5,-9,NA,NA,NA,NA,1,-9,NA,NA,-9,450,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Paraguay"
17,1,3,2,NA,NA,NA,2,1930,1,-9,1,2,1,0,1,5,2,NA,2,NA,NA,1,1,1,3e+10,0,0,60,48,1,-9,NA,NA,-9,800,700,100,100,300,300,0,NA,-9,-9,-9,-9,-9,1.662e+10,"Paraguay"
19,1,2,2,NA,NA,NA,2,1987,2,NA,1,5,1,0,2,NA,2,NA,2,NA,NA,1,1,1,3.456e+09,0,0,80,48,2,NA,NA,NA,NA,55,25,30,-9,-9,-9,0,NA,-9,6e+08,3e+08,3e+06,2551500000,6e+08,"Paraguay"
22,1,3,2,NA,NA,NA,2,1954,2,NA,1,1,0,1,1,-9,2,NA,2,NA,NA,2,1,1,-9,NA,NA,98,-9,1,-9,NA,NA,-9,180,120,60,-9,-9,-9,0,NA,95,-9,-9,-9,-9,-9,"Paraguay"
51,3,3,1,4,1,2,2,1966,1,6,2,NA,NA,NA,1,30,2,NA,NA,NA,NA,1,1,3,1.44e+11,NA,NA,NA,NA,1,-9,NA,NA,-9,300,NA,NA,NA,NA,NA,-9,NA,100,-9,NA,1.8e+07,NA,NA,"Paraguay"
45,3,3,2,NA,NA,NA,2,1979,1,30,2,NA,NA,NA,1,20,1,60,NA,NA,NA,1,1,4,5.4e+10,NA,NA,NA,NA,1,1.62e+09,1,100,0,120,NA,NA,NA,NA,NA,-9,NA,70,-9,NA,-9,NA,NA,"Paraguay"
26,1,3,2,NA,NA,NA,2,2011,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1e+10,NA,NA,50,48,1,3e+08,1,80,0,150,120,30,15,10,-9,150,2,-9,-9,-9,-9,-9,-9,"Paraguay"
51,3,2,2,NA,NA,NA,5,1990,2,NA,1,2,0,1,2,NA,2,NA,NA,NA,NA,1,1,3,3.5e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,100,4e+08,NA,1.8e+07,NA,NA,"Paraguay"
45,3,2,2,NA,NA,NA,2,2004,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,8.25e+10,NA,NA,NA,NA,1,1.375e+10,1,100,1e+08,89,NA,NA,NA,NA,NA,-9,NA,50,1.65e+10,NA,6.6e+09,NA,NA,"Paraguay"
51,3,3,2,NA,NA,NA,2,2005,2,NA,1,0,NA,NA,1,-9,2,NA,NA,NA,NA,1,1,3,7.4e+10,NA,NA,NA,NA,1,3.2e+08,1,2,0,144,NA,NA,NA,NA,NA,0,NA,2,1.1056e+10,NA,1.9e+08,NA,NA,"Paraguay"
45,3,1,2,NA,NA,NA,1,1973,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,3.3e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,30,2,99,8e+08,NA,1.2e+07,NA,NA,"Paraguay"
52,2,2,2,NA,NA,NA,2,1981,2,NA,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,1,2,1.5e+10,NA,NA,NA,NA,1,2e+08,2,NA,0,25,NA,NA,NA,NA,NA,2,3,100,1e+09,NA,3e+07,NA,NA,"Paraguay"
50,3,2,2,NA,NA,NA,3,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,6,1.2e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,NA,80,9.6e+08,NA,1.2e+07,NA,NA,"Paraguay"
51,3,1,2,NA,NA,NA,2,2006,2,NA,1,5,0,1,2,NA,2,NA,NA,NA,NA,1,1,3,5.79e+09,NA,NA,NA,NA,1,0,NA,NA,3e+07,8,NA,NA,NA,NA,NA,0,NA,100,1.51e+08,NA,8e+06,NA,NA,"Paraguay"
52,2,1,1,3,1,1,5,2009,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,2,2,1e+10,NA,NA,NA,NA,1,5e+06,1,100,2e+08,8,NA,NA,NA,NA,NA,0,NA,100,3.12e+08,NA,8500000,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,2,2002,2,NA,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,1,3,9.5e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,0,NA,100,2.04e+09,NA,1.8e+09,NA,NA,"Paraguay"
50,3,3,2,NA,NA,NA,2,1956,2,NA,1,1,0,1,1,20,2,NA,NA,NA,NA,2,1,6,4.2e+09,NA,NA,NA,NA,1,2e+08,1,80,-9,500,NA,NA,NA,NA,NA,400,12,80,-9,NA,1.5e+07,NA,NA,"Paraguay"
52,2,3,1,7,1,1,2,1998,1,15,1,15,3,0,1,3,1,10,NA,NA,NA,1,2,2,6e+10,NA,NA,NA,NA,1,2e+09,1,80,2.5e+09,160,NA,NA,NA,NA,NA,0,NA,100,4e+09,NA,1.2e+09,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,2,2008,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,8e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,NA,100,4.8e+08,NA,4.8e+07,NA,NA,"Paraguay"
27,1,3,2,NA,NA,NA,5,1991,1,1,1,5,1,0,2,NA,2,NA,2,NA,NA,1,1,1,5.8e+10,NA,NA,14,120,1,-9,NA,NA,0,100,30,70,30,0,0,0,NA,-9,3e+09,3e+10,2e+08,4.5e+10,-9,"Paraguay"
51,3,2,2,NA,NA,NA,1,1993,2,NA,1,1,0,0,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,1,2.2e+07,1,100,0,25,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
21,1,3,2,NA,NA,NA,2,1979,1,15,1,1,1,0,1,2,2,NA,2,NA,NA,1,1,1,4.8e+10,NA,NA,85,168,1,1.5e+09,1,100,0,290,210,80,166,44,0,40,3,80,6e+09,9e+09,1.3e+09,1.93e+10,5.5e+10,"Paraguay"
24,1,3,2,NA,NA,NA,2,1935,2,NA,1,0,NA,NA,1,100,2,NA,2,NA,NA,1,1,1,5e+10,NA,NA,90,96,1,2e+09,1,70,5e+11,700,300,400,100,200,0,0,NA,99,5e+09,1.8e+10,2e+08,2700000,1.5e+11,"Paraguay"
24,1,3,2,NA,NA,NA,2,1936,2,NA,1,1,0,45,2,NA,2,NA,2,NA,NA,1,2,1,1.5e+10,0,0,70,110,1,-9,NA,NA,0,280,80,200,-9,-9,-9,50,4,-9,-9,-9,-9,-9,-9,"Paraguay"
50,3,3,2,NA,NA,NA,1,1998,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,1,6,9e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,0,NA,100,1.53e+10,NA,1.8e+08,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,1,1993,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1.53e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,8,1,30,1.2e+09,NA,2.4e+07,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,2,1995,2,NA,1,1,0,40,2,NA,2,NA,NA,NA,NA,1,1,3,1.53e+09,NA,NA,NA,NA,1,6.6e+07,1,20,0,41,NA,NA,NA,NA,NA,10,10,90,1.2e+09,NA,2.4e+07,NA,NA,"Paraguay"
52,2,2,2,NA,NA,NA,1,1975,1,1,1,1,0,45,2,NA,2,NA,NA,NA,NA,1,1,2,8e+08,NA,NA,NA,NA,1,2.5e+08,1,30,0,35,NA,NA,NA,NA,NA,3,3,30,6.5e+08,NA,6e+07,NA,NA,"Paraguay"
51,3,1,2,NA,NA,NA,5,2009,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,8e+08,NA,NA,NA,NA,1,3e+08,2,NA,-9,7,NA,NA,NA,NA,NA,7,-9,20,2.04e+08,NA,8e+06,NA,NA,"Paraguay"
60,3,2,2,NA,NA,NA,5,1994,2,NA,1,3,0,1,2,NA,2,NA,NA,NA,NA,1,2,6,9e+09,NA,NA,NA,NA,1,1.1e+09,1,100,0,80,NA,NA,NA,NA,NA,0,NA,90,2.4e+09,NA,3.6e+08,NA,NA,"Paraguay"
51,3,1,2,NA,NA,NA,5,1995,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,7e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,100,1.4e+09,NA,1.2e+07,NA,NA,"Paraguay"
55,3,2,2,NA,NA,NA,2,1998,2,NA,1,2,2,0,1,1,2,NA,NA,NA,NA,1,1,5,5.5e+09,NA,NA,NA,NA,1,5e+08,1,100,5e+08,60,NA,NA,NA,NA,NA,10,6,100,1.5e+09,NA,1.8e+08,NA,NA,"Paraguay"
61,3,3,1,3,1,1,2,1990,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,5.525e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
45,3,1,2,NA,NA,NA,4,1994,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,4,4e+08,NA,NA,NA,NA,1,4e+08,1,50,2.5e+08,5,NA,NA,NA,NA,NA,8,6,100,1.35e+08,NA,3e+06,NA,NA,"Paraguay"
51,3,0,2,NA,NA,NA,3,1985,2,NA,1,2,0,1,2,NA,2,NA,NA,NA,NA,1,2,3,1300590000,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,1,100,1.5e+08,NA,2700000,NA,NA,"Paraguay"
55,3,3,2,NA,NA,NA,1,1945,2,NA,1,5,0,1,1,70,2,NA,NA,NA,NA,1,1,5,4.45e+10,NA,NA,NA,NA,1,4.45e+09,-9,NA,4e+08,250,NA,NA,NA,NA,NA,30,1,85,7.2e+09,NA,1e+08,NA,NA,"Paraguay"
60,3,1,2,NA,NA,NA,2,2010,1,60,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,1,6,8.5e+10,NA,NA,NA,NA,1,6.48e+09,1,45,4.2e+08,18,NA,NA,NA,NA,NA,0,NA,-9,5e+08,NA,3.8e+07,NA,NA,"Paraguay"
51,3,3,1,61,1,1,1,2000,2,NA,1,0,NA,NA,1,2,2,NA,NA,NA,NA,1,1,6,4.9e+11,NA,NA,NA,NA,1,1e+10,2,NA,1e+10,351,NA,NA,NA,NA,NA,0,NA,0,1.045e+10,NA,1.625e+09,NA,NA,"Paraguay"
