"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
50,3,1,2,NA,NA,NA,2,1997,2,NA,1,0,NA,NA,1,10,2,NA,NA,NA,NA,1,2,6,1.5e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,100,1.2e+08,NA,1.2e+08,NA,NA,"Paraguay"
51,3,1,2,NA,NA,NA,5,2001,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,1.2e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,1,12,45,3.6e+08,NA,1400000,NA,NA,"Paraguay"
24,1,3,2,NA,NA,NA,2,1968,2,NA,1,2,3,0,1,70,2,NA,2,NA,NA,1,1,1,7.2e+10,NA,NA,90,161,1,5.55e+09,1,50,1.665e+09,258,188,70,50,100,38,0,NA,90,2.52e+10,8.64e+09,7.2e+09,7e+10,-9,"Paraguay"
51,3,3,2,NA,NA,NA,2,1980,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,1,3,1.1e+11,NA,NA,NA,NA,1,5e+08,2,NA,0,120,NA,NA,NA,NA,NA,0,NA,90,1e+10,NA,1.2e+08,NA,NA,"Paraguay"
52,2,3,1,7,1,2,2,2000,2,NA,1,2,2,0,1,5,2,NA,NA,NA,NA,1,2,2,6.55e+10,NA,NA,NA,NA,1,7e+08,2,NA,0,100,NA,NA,NA,NA,NA,0,NA,90,3.6e+09,NA,4.2e+08,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,1,1998,1,15,1,3,0,1,1,2,2,NA,NA,NA,NA,1,2,3,3e+10,NA,NA,NA,NA,1,0,NA,NA,5e+07,35,NA,NA,NA,NA,NA,0,NA,50,1.3e+09,NA,1.1e+08,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,5,1991,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,1.9e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,2,6,90,2e+08,NA,1.5e+07,NA,NA,"Paraguay"
52,2,0,2,NA,NA,NA,5,1986,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,1.1e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,-9,NA,-9,1e+08,NA,3e+06,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,5,1998,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,1e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,100,2.4e+08,NA,4e+07,NA,NA,"Paraguay"
25,1,1,2,NA,NA,NA,5,1998,1,-9,1,-9,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,3.5e+08,NA,NA,60,90,2,NA,NA,NA,NA,6,3,3,3,0,0,1,1,100,1.5e+08,1.1e+08,2e+07,2.9e+08,5e+08,"Paraguay"
22,1,2,2,NA,NA,NA,1,2000,1,7,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,5.572e+09,NA,NA,100,45,1,5572000,1,100,8e+08,20,15,5,5,10,0,10,12,55,1e+09,2.22e+09,-9,3.33e+09,2.775e+09,"Paraguay"
29,1,2,2,NA,NA,NA,5,1989,2,NA,1,5,1,0,2,NA,2,NA,2,NA,NA,1,1,1,8e+09,NA,NA,45,22,2,NA,NA,NA,NA,25,20,5,7,13,0,0,NA,70,1.2e+09,4.85e+09,29500000,6.5e+09,4.5e+09,"Paraguay"
45,3,0,2,NA,NA,NA,3,2012,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,4,-9,NA,NA,NA,NA,1,1.2e+08,2,NA,0,2,NA,NA,NA,NA,NA,2,3,100,-9,NA,7e+06,NA,NA,"Paraguay"
52,2,2,1,5,1,2,2,1985,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,5.7e+09,NA,NA,NA,NA,1,1.7e+08,1,70,0,40,NA,NA,NA,NA,NA,5,12,97,1.728e+09,NA,9e+07,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,5,1979,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,3,3,90,-9,NA,4e+07,NA,NA,"Paraguay"
15,1,3,1,5,1,1,2,1987,2,NA,1,10,0,1,1,1,2,NA,2,NA,NA,1,1,1,6.72e+11,0,0,90,70,1,1.68e+10,1,50,6e+07,450,400,50,350,50,0,0,NA,99,5.6e+10,5.04e+11,3e+08,6.44e+11,8.4e+11,"Paraguay"
22,1,3,2,NA,NA,NA,2,1967,2,NA,1,1,0,30,1,10,2,NA,2,NA,NA,1,1,1,1.35e+11,NA,NA,35,160,1,1.33e+09,1,50,2.3e+08,632,385,247,38,22,325,0,NA,90,5.936e+10,4.3718e+10,5.94e+08,1.09454e+11,-9,"Paraguay"
21,1,3,2,NA,NA,NA,1,1980,2,NA,1,0,NA,NA,1,1,2,NA,2,NA,NA,1,1,1,9e+10,NA,NA,-9,40,2,NA,NA,NA,NA,250,200,-9,22,-9,-9,0,NA,100,-9,-9,-9,7e+10,-9,"Paraguay"
60,3,2,2,NA,NA,NA,2,1967,2,NA,2,NA,NA,NA,1,-9,2,NA,NA,NA,NA,1,1,6,4e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,0,NA,100,1.3e+09,NA,1.2e+08,NA,NA,"Paraguay"
60,3,1,2,NA,NA,NA,1,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,6,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,-9,1.5e+08,NA,2.4e+07,NA,NA,"Paraguay"
34,1,1,2,NA,NA,NA,2,2014,2,NA,1,1,3,0,2,NA,2,NA,2,NA,NA,1,2,1,3.7e+08,NA,NA,60,50,1,6e+08,1,50,1e+07,5,4,1,1,2,1,2,6,100,6e+07,1.2e+08,6e+06,3.8e+08,-9,"Paraguay"
52,2,1,2,NA,NA,NA,5,1989,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,12696695000,NA,NA,NA,NA,1,1.8e+09,1,1,1.5e+09,15,NA,NA,NA,NA,NA,0,NA,100,2.5e+09,NA,1.5e+07,NA,NA,"Paraguay"
50,3,1,2,NA,NA,NA,5,2001,2,NA,1,6,0,1,2,NA,2,NA,NA,NA,NA,1,2,3,3.527e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,0,NA,100,210387000,NA,3572000,NA,NA,"Paraguay"
18,1,2,2,NA,NA,NA,1,1991,2,NA,1,-9,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,80,45,1,1e+08,1,-9,0,22,15,7,15,0,0,-9,NA,100,-9,-9,-9,-9,-9,"Paraguay"
52,2,1,2,NA,NA,NA,5,1997,2,NA,1,1,0,30,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,1,-9,NA,NA,-9,6,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
51,3,2,1,5,1,2,5,1997,1,-9,1,2,0,1,2,NA,1,-9,NA,NA,NA,1,1,3,1.755e+09,NA,NA,NA,NA,1,2.34e+08,2,NA,0,35,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Paraguay"
24,1,2,2,NA,NA,NA,2,1986,2,NA,1,4,2,0,1,3,2,NA,2,NA,NA,1,2,1,2e+09,NA,NA,50,50,2,NA,NA,NA,NA,25,15,10,0,5,10,0,NA,100,4e+08,4e+08,1.5e+07,1e+09,8e+08,"Paraguay"
52,2,1,1,2,1,2,2,2009,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1.98e+09,NA,NA,NA,NA,1,1.5e+08,1,100,0,19,NA,NA,NA,NA,NA,0,NA,90,-9,NA,1e+07,NA,NA,"Paraguay"
52,2,0,2,NA,NA,NA,5,1989,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
52,2,2,1,-9,2,NA,2,1985,2,NA,1,1,0,50,2,NA,2,NA,NA,NA,NA,1,1,2,2.4e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,0,NA,90,1.6695e+10,NA,49273000,NA,NA,"Paraguay"
51,3,3,2,NA,NA,NA,1,1986,2,NA,2,NA,NA,NA,1,70,2,NA,NA,NA,NA,1,1,3,1.25e+11,NA,NA,NA,NA,1,-9,NA,NA,-9,205,NA,NA,NA,NA,NA,0,NA,95,7.2e+09,NA,8e+08,NA,NA,"Paraguay"
52,2,0,2,NA,NA,NA,3,2004,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,5e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,-9,NA,-9,5e+07,NA,3e+07,NA,NA,"Paraguay"
15,1,2,2,NA,NA,NA,2,2002,1,7,1,3,0,1,2,NA,2,NA,1,3,1,1,1,1,4e+09,NA,NA,60,168,1,1.2e+09,1,50,0,40,25,15,25,0,0,0,NA,80,1e+09,-9,8e+07,-9,6e+09,"Paraguay"
51,3,2,2,NA,NA,NA,5,2006,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1.5e+10,NA,NA,NA,NA,1,1.5e+09,1,100,0,60,NA,NA,NA,NA,NA,0,NA,90,1.62e+09,NA,1.5e+07,NA,NA,"Paraguay"
50,3,3,2,NA,NA,NA,2,2003,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,-9,NA,NA,-9,203,NA,NA,NA,NA,NA,0,NA,58,-9,NA,-9,NA,NA,"Paraguay"
15,1,2,2,NA,NA,NA,5,1998,2,NA,1,3,3,0,2,NA,2,NA,2,NA,NA,1,1,1,4e+09,NA,NA,100,94,1,2e+07,2,NA,-9,38,18,20,9,9,0,0,NA,-9,1.6e+09,1e+09,9.5e+07,4e+09,2.22e+10,"Paraguay"
28,1,2,2,NA,NA,NA,2,1995,1,60,1,12,0,30,2,NA,2,NA,-7,NA,NA,1,1,1,1.74e+11,NA,NA,80,120,1,850500000,1,20,0,67,25,42,-9,-9,-9,0,NA,100,3177974899,19196477108,226153737,157660687601,-9,"Paraguay"
36,1,3,2,NA,NA,NA,2,1954,1,-9,1,15,1,0,1,-9,2,NA,-7,NA,NA,1,1,1,3.456e+10,NA,NA,100,48,2,NA,NA,NA,NA,180,60,-9,-9,-9,-9,0,NA,-9,-9,-9,-9,-9,5.67e+09,"Paraguay"
52,2,1,2,NA,NA,NA,5,1988,1,7,1,1,0,1,2,NA,2,NA,NA,NA,NA,2,1,2,1.096e+10,NA,NA,NA,NA,1,1e+08,2,NA,1.5e+09,16,NA,NA,NA,NA,NA,0,NA,60,3e+08,NA,6e+07,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2011,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,1.35e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,-9,6e+07,NA,6e+06,NA,NA,"Paraguay"
15,1,3,1,7,1,2,2,1955,1,30,1,12,1,0,1,1,1,30,2,NA,NA,1,1,1,1.5e+10,NA,NA,90,112,1,8e+08,1,70,0,180,50,130,5,20,25,0,NA,-9,4.5e+09,7.5e+09,5e+08,1.2e+07,-9,"Paraguay"
50,3,1,2,NA,NA,NA,5,1997,2,NA,1,3,1,3,2,NA,2,NA,NA,NA,NA,1,2,2,8e+09,NA,NA,NA,NA,1,3e+08,1,70,2.5e+09,19,NA,NA,NA,NA,NA,0,NA,100,5e+08,NA,3.5e+07,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2008,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,2.88e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,1200000,NA,NA,"Paraguay"
15,1,3,2,NA,NA,NA,2,1998,1,1,1,12,2,0,1,-9,2,NA,-7,NA,NA,1,1,1,3e+10,NA,NA,80,150,1,3e+09,1,80,2.5e+09,250,60,190,30,30,0,0,NA,80,-9,1.2e+10,5e+08,1.4e+10,-9,"Paraguay"
51,3,1,2,NA,NA,NA,2,1997,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,9.75e+09,NA,NA,NA,NA,1,-9,NA,NA,-9,18,NA,NA,NA,NA,NA,2,2,98,4.5e+08,NA,6e+06,NA,NA,"Paraguay"
60,3,2,2,NA,NA,NA,2,1996,1,5,2,NA,NA,NA,2,NA,1,5,NA,NA,NA,1,1,6,2.2e+09,NA,NA,NA,NA,1,1.665e+09,1,100,0,25,NA,NA,NA,NA,NA,0,NA,80,6.5e+08,NA,2e+07,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2003,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,2,7.9e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,100,1e+08,NA,5e+06,NA,NA,"Paraguay"
18,1,1,2,NA,NA,NA,5,1978,2,NA,1,-9,NA,NA,2,NA,2,NA,-7,NA,NA,1,1,1,2.5e+08,NA,NA,40,45,2,NA,NA,NA,NA,7,3,4,-9,0,2,0,NA,-9,-9,1e+08,8e+06,2.5e+08,-9,"Paraguay"
29,1,1,2,NA,NA,NA,2,1991,2,NA,1,0,NA,NA,1,1,2,NA,2,NA,NA,1,1,1,5e+09,NA,NA,95,50,2,NA,NA,NA,NA,17,7,10,4,3,0,0,NA,88,155800000,2.79e+08,1.2e+07,9.43e+08,6.7e+09,"Paraguay"
34,1,1,2,NA,NA,NA,2,2002,2,NA,1,1,0,1,2,NA,2,NA,2,NA,NA,2,1,1,-9,NA,NA,-9,-9,2,NA,NA,NA,NA,14,10,4,10,0,0,0,NA,-9,-9,-9,-9,-9,-9,"Paraguay"
52,2,1,2,NA,NA,NA,3,2003,1,2,1,2,3,0,2,NA,2,NA,NA,NA,NA,2,2,2,6.12e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,60,1e+08,NA,8400000,NA,NA,"Paraguay"
15,1,3,2,NA,NA,NA,2,2006,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,2e+10,NA,NA,100,50,1,1.5e+09,1,90,1.1e+09,120,40,80,3,30,7,-9,NA,-9,3e+09,8e+09,6e+08,1.2e+10,3e+10,"Paraguay"
52,2,1,2,NA,NA,NA,5,1999,2,NA,1,4,2,0,2,NA,2,NA,NA,NA,NA,1,1,2,7e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,6,-9,1.3e+08,NA,1500000,NA,NA,"Paraguay"
51,3,1,2,NA,NA,NA,5,1996,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,2,2,3,3.5e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,70,134400000,NA,3300000,NA,NA,"Paraguay"
52,2,3,1,26,1,2,2,1980,2,NA,1,5,1,0,1,100,2,NA,NA,NA,NA,1,1,2,1.16e+11,NA,NA,NA,NA,1,2.835e+09,2,NA,0,300,NA,NA,NA,NA,NA,6,3,100,1.66e+10,NA,3.1e+08,NA,NA,"Paraguay"
27,1,2,2,NA,NA,NA,3,1985,1,5,1,2,1,0,2,NA,2,NA,1,2,1,1,1,1,-9,NA,NA,80,94,2,NA,NA,NA,NA,50,38,12,25,3,10,25,3,100,-9,-9,-9,-9,-9,"Paraguay"
52,2,3,1,7,1,1,2,1997,1,1,1,-9,NA,NA,1,-9,2,NA,NA,NA,NA,1,1,2,5.55e+11,NA,NA,NA,NA,1,5.55e+10,2,NA,1.11e+10,1100,NA,NA,NA,NA,NA,100,2,-9,6.66e+10,NA,-9,NA,NA,"Paraguay"
15,1,2,2,NA,NA,NA,2,1978,2,NA,1,1,0,50,1,10,2,NA,2,NA,NA,1,1,1,2.1e+10,NA,NA,-9,10,1,2e+08,2,NA,0,80,50,30,50,0,0,0,NA,80,3e+09,1.3e+10,1.2e+08,1.8e+10,-9,"Paraguay"
51,3,2,2,NA,NA,NA,2,1994,2,NA,1,0,NA,NA,1,2,2,NA,NA,NA,NA,1,1,3,8e+10,NA,NA,NA,NA,1,5e+08,2,NA,3e+08,70,NA,NA,NA,NA,NA,50,2,70,5e+09,NA,-9,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,2,2012,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,2,1,2,1.8e+09,NA,NA,NA,NA,1,2e+08,2,NA,0,7,NA,NA,NA,NA,NA,8,2,90,1.4e+09,NA,1.2e+07,NA,NA,"Paraguay"
52,2,3,2,NA,NA,NA,2,1981,1,1,1,1,0,1,1,15,1,1,NA,NA,NA,1,1,2,1.134e+11,NA,NA,NA,NA,2,NA,NA,NA,NA,240,NA,NA,NA,NA,NA,-9,NA,-9,-9,NA,-9,NA,NA,"Paraguay"
51,3,3,2,NA,NA,NA,2,1955,2,NA,1,20,23,0,1,30,2,NA,NA,NA,NA,1,1,3,1e+11,NA,NA,NA,NA,2,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,20,1,100,1.2e+10,NA,1.8e+08,NA,NA,"Paraguay"
26,1,3,2,NA,NA,NA,2,1996,2,NA,1,-9,NA,NA,1,3,2,NA,2,NA,NA,1,1,1,1.1e+10,NA,NA,7,50,1,1235157440,1,50,5e+08,125,80,45,2,5,73,0,NA,-9,8761898697,3505827146,-9,-9,-9,"Paraguay"
50,3,3,2,NA,NA,NA,1,1966,1,45,1,6,1,0,1,-9,1,1,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,-9,NA,NA,-9,1600,NA,NA,NA,NA,NA,-9,NA,-9,-9,NA,-9,NA,NA,"Paraguay"
51,3,3,2,NA,NA,NA,2,1968,1,10,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1.333e+09,NA,NA,NA,NA,1,5.5e+08,1,-9,0,160,NA,NA,NA,NA,NA,-9,NA,90,-9,NA,-9,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,1998,2,NA,1,9,1,0,2,NA,2,NA,NA,NA,NA,1,2,2,6e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,3e+06,NA,NA,"Paraguay"
25,1,1,1,20,1,1,2,1997,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,6e+08,NA,NA,50,50,2,NA,NA,NA,NA,10,6,4,1,5,0,0,NA,100,66415000,3.38e+08,6500000,6e+08,-9,"Paraguay"
35,1,3,2,NA,NA,NA,2,1978,2,NA,2,NA,NA,NA,1,1,2,NA,-7,NA,NA,1,1,1,2.5515e+11,NA,NA,40,52,1,-9,NA,NA,-9,600,180,420,-9,-9,-9,300,12,100,-9,-9,-9,-9,-9,"Paraguay"
45,3,1,2,NA,NA,NA,2,2010,2,NA,1,4,3,0,2,NA,2,NA,NA,NA,NA,1,1,6,3.9e+09,NA,NA,NA,NA,1,5.37e+08,1,-9,0,7,NA,NA,NA,NA,NA,0,NA,100,6e+08,NA,4.2e+07,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,2,1997,2,NA,1,5,1,0,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,NA,85,-9,NA,-9,NA,NA,"Paraguay"
15,1,3,2,NA,NA,NA,2,1977,2,NA,1,0,NA,NA,1,-9,2,NA,2,NA,NA,1,1,1,1.221e+11,NA,NA,100,140,1,2.775e+09,1,100,0,200,140,60,140,0,0,-9,NA,-9,1.11e+10,7.77e+10,-9,1.0545e+11,-9,"Paraguay"
60,3,2,2,NA,NA,NA,2,1986,1,10,1,2,5,0,2,NA,2,NA,NA,NA,NA,1,1,6,4.7175e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,0,NA,90,9.42e+08,NA,1e+07,NA,NA,"Paraguay"
51,3,1,2,NA,NA,NA,5,1986,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,2.8e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,1,100,4.85e+08,NA,3.5e+07,NA,NA,"Paraguay"
60,3,3,2,NA,NA,NA,2,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,8.325e+13,NA,NA,NA,NA,2,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,0,NA,95,3e+10,NA,8e+09,NA,NA,"Paraguay"
51,3,3,2,NA,NA,NA,2,1982,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,50,2.88e+09,NA,1.2e+08,NA,NA,"Paraguay"
22,1,1,2,NA,NA,NA,5,1988,2,NA,1,1,1,0,2,NA,2,NA,2,NA,NA,1,2,1,2.4e+09,NA,NA,80,52,1,3.5e+08,1,50,0,5,3,2,3,0,0,0,NA,80,1.08e+08,-9,9600000,-9,5e+08,"Paraguay"
52,2,1,2,NA,NA,NA,5,1994,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,5.5e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,-9,2e+08,NA,3.5e+07,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,5,1988,2,NA,1,4,0,1,2,NA,2,NA,NA,NA,NA,1,1,3,1.5e+10,NA,NA,NA,NA,1,7e+07,2,NA,0,39,NA,NA,NA,NA,NA,0,NA,100,-9,NA,8640000,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,2,1973,2,NA,1,-9,NA,NA,1,3,2,NA,NA,NA,NA,1,1,3,2017488253615,NA,NA,NA,NA,1,2.775e+10,1,30,2.775e+10,85,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,2,1975,2,NA,2,NA,NA,NA,-9,NA,2,NA,NA,NA,NA,2,1,2,358620000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,122750000,NA,7200000,NA,NA,"Paraguay"
60,3,1,2,NA,NA,NA,5,2002,2,NA,1,1,0,40,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,1e+09,1,-9,0,5,NA,NA,NA,NA,NA,3,6,100,-9,NA,-9,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2007,2,NA,1,15,1,0,2,NA,2,NA,NA,NA,NA,2,2,2,6e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,-9,1.5e+08,NA,3e+06,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,3.6e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,1e+08,NA,14400000,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,5,2010,2,NA,1,2,5,0,2,NA,2,NA,NA,NA,NA,1,2,2,3e+09,NA,NA,NA,NA,1,6e+07,2,NA,0,6,NA,NA,NA,NA,NA,6,2,95,1.2e+08,NA,3e+07,NA,NA,"Paraguay"
52,2,2,2,NA,NA,NA,1,1974,2,NA,1,0,NA,NA,1,40,2,NA,NA,NA,NA,1,1,2,1.09e+10,NA,NA,NA,NA,1,5e+07,1,50,-9,40,NA,NA,NA,NA,NA,0,NA,95,1e+08,NA,3.6e+07,NA,NA,"Paraguay"
52,2,2,2,NA,NA,NA,3,1995,2,NA,1,4,2,30,2,NA,2,NA,NA,NA,NA,1,2,2,7e+09,NA,NA,NA,NA,1,3e+07,1,5,0,30,NA,NA,NA,NA,NA,10,3,90,2e+09,NA,1800000,NA,NA,"Paraguay"
22,1,3,2,NA,NA,NA,2,1973,2,NA,1,-9,NA,NA,1,-9,2,NA,2,NA,NA,1,1,1,8.325e+10,NA,NA,10,120,1,1942500000,1,57,3e+08,500,70,430,5,10,55,0,NA,-9,2.775e+10,1.11e+10,138750000,3.9435e+10,-9,"Paraguay"
52,2,2,2,NA,NA,NA,2,1991,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1.28e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,8,3,100,2.341e+09,NA,14400000,NA,NA,"Paraguay"
51,3,2,1,4,1,2,2,2012,1,20,1,2,0,1,1,-9,2,NA,NA,NA,NA,1,1,3,8e+09,NA,NA,NA,NA,1,0,NA,NA,1e+09,28,NA,NA,NA,NA,NA,15,2,50,1.2e+09,NA,8e+07,NA,NA,"Paraguay"
52,2,2,2,NA,NA,NA,2,2008,2,NA,1,2,0,1,2,NA,2,NA,NA,NA,NA,1,1,2,1.8e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,NA,70,1.2e+08,NA,6e+06,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,2,2007,2,NA,1,-9,NA,NA,1,10,2,NA,NA,NA,NA,1,1,2,6e+09,NA,NA,NA,NA,1,5e+07,2,NA,5e+07,10,NA,NA,NA,NA,NA,0,NA,100,2.3e+08,NA,7.2e+07,NA,NA,"Paraguay"
45,3,1,2,NA,NA,NA,5,2002,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,4,7e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,60,4e+08,NA,1200000,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,5,1997,2,NA,1,1,0,50,2,NA,2,NA,NA,NA,NA,1,1,3,6e+09,NA,NA,NA,NA,1,5e+08,2,NA,0,22,NA,NA,NA,NA,NA,2,3,90,3.6e+08,NA,4800000,NA,NA,"Paraguay"
